MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA,sold_price_bin,total_bed_bath,sold_price_log,lot_acres_log,sold_price_category,zip,city,state_id,price_per_sqrt_ft,cv,maintenance_cost,volatility_risk,sold_price_risk,maintenance_risk,age_risk,weighted_score,final_risk,risk_category
21513759,1995000.0,85718,-110.912989,32.341088,1.88,27781.84,2004,4,6.0,6236.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Natural Stone, Wood",422.0,"(900000.0, 5300000.0]",10.0,14.506155109559108,1.0577902941478543,Luxury,85718,Tucson,AZ,319.91661321359845,0.23009985797140417,28203.84,Low,High,High,Low,1.8,Medium,3
21229338,1800000.0,85712,-110.883315,32.261069,2.1,23156.58,2001,9,8.0,7315.210000000005,4.0,"Dishwasher, Garbage Disposal, Oven",6,"Carpet, Natural Stone, Wood, Other",0.0,"(900000.0, 5300000.0]",17.0,14.403297778421797,1.1314021114911006,Luxury,85712,Tucson,AZ,246.0626557542434,0.21225356805103548,23156.58,Low,High,High,Low,1.8,Medium,3
21304760,1750000.0,85718,-110.922363,32.312618,1.22,10780.0,2004,5,5.0,5338.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4,Natural Stone,159.0,"(900000.0, 5300000.0]",10.0,14.375126917328105,0.7975071958841881,Luxury,85718,Tucson,AZ,327.8381416260772,0.23009985797140417,10939.0,Low,High,High,Low,1.8,Medium,3
21806714,1897000.0,85750,-110.84556,32.327725,1.32,21910.0,2002,4,7.0,6800.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Countertops: Granite, Oven: Oven",4,"Carpet, Wood, Other: Flagstone",142.0,"(900000.0, 5300000.0]",11.0,14.45578477606514,0.8415671856782186,Luxury,85750,Tucson,AZ,278.97058823529414,0.2476370394592814,22052.0,Medium,High,High,Low,2.3000000000000003,Medium,3
21800057,1800000.0,85718,-110.908631,32.299399,1.42,4127.07,2018,5,6.0,5634.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: granite",3,"Carpet, Natural Stone",193.0,"(900000.0, 5300000.0]",11.0,14.403297778421797,0.8837675401685949,Luxury,85718,Tucson,AZ,319.4888178913738,0.23009985797140417,4320.07,Low,High,Low,Low,1.6,Medium,3
21902520,1950000.0,85715,-110.856406,32.255235,1.97,10191.82,2013,4,6.0,5097.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: slate/honed Granite, Microwave: Thermador, Oven: Thermador",4,"Ceramic Tile, Concrete, Wood, Other: Marble-Master Bath",69.0,"(900000.0, 5300000.0]",10.0,14.48334044336031,1.0885619528146082,Luxury,85715,Tucson,AZ,382.5779870512066,0.27190396342319195,10260.82,High,High,High,Low,2.8000000000000003,High,1
21826787,1800000.0,85718,-110.930531,32.292393,5.28,12074.17,1943,5,4.0,5324.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Countertops: GRANITE",3,Concrete,3.219143951235158,"(900000.0, 5300000.0]",9.0,14.403297778421797,1.8373699804801076,Luxury,85718,Tucson,AZ,338.09166040571,0.23009985797140417,12077.389143951235,Low,High,High,High,2.0,Medium,3
21909947,1950000.0,85718,-110.915343,32.288005,1.57,3767.38,2019,4,6.0,4714.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless, Oven: Stainless",2,Concrete,208.0,"(900000.0, 5300000.0]",10.0,14.48334044336031,0.9439058989071284,Luxury,85718,Tucson,AZ,413.6614340263046,0.23009985797140417,3975.38,Low,High,Low,Low,1.6,Medium,3
21905469,1500000.0,85658,-111.036573,32.45575,4.15,23880.63,2009,3,4.0,5440.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Prep Sink, Refrigerator, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Viking, Oven: Gas",3,Ceramic Tile,342.0,"(900000.0, 5300000.0]",7.0,14.220976332738882,1.6389967146756448,Luxury,85658,Marana,AZ,275.7352941176471,0.3926767832167278,24222.63,High,High,High,Low,2.8000000000000003,High,1
21129203,1795000.0,85718,-110.913897,32.33625,0.86,12529.0,2005,5,5.0,6299.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",50.0,"(900000.0, 5300000.0]",10.0,14.400516137007424,0.6205764877251099,Luxury,85718,Tucson,AZ,284.9658675980314,0.23009985797140417,12579.0,Low,High,High,Low,1.8,Medium,3
21731870,1700000.0,85749,-110.760047,32.238923,18.17,8602.57,1953,4,4.0,2385.0,0.0,Electric Range,2,"Ceramic Tile, Concrete",2.9051956176275286,"(900000.0, 5300000.0]",8.0,14.346139397261563,2.953346557057553,Luxury,85749,Tucson,AZ,712.7882599580713,0.29008670230429356,8605.475195617628,High,High,High,High,3.0,High,1
21604057,1751330.0,85718,-110.943375,32.348627,1.16,21083.04,2009,5,6.0,7315.210000000005,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",169.0,"(900000.0, 5300000.0]",11.0,14.37588662824039,0.7701082216960736,Luxury,85718,Tucson,AZ,239.4093949455995,0.23009985797140417,21252.04,Low,High,High,Low,1.8,Medium,3
21616189,1775000.0,85718,-110.951287,32.347679,2.66,25315.81,2012,4,7.0,7150.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",168.0,"(900000.0, 5300000.0]",11.0,14.389311544271775,1.297463147413275,Luxury,85718,Tucson,AZ,248.25174825174824,0.23009985797140417,25483.81,Low,High,High,Low,1.8,Medium,3
21202108,1900000.0,85750,-110.858992,32.332548,1.3,11690.67,2006,4,5.0,5843.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Concrete",191.0,"(900000.0, 5300000.0]",9.0,14.45736497045232,0.832909122935104,Luxury,85750,Tucson,AZ,325.17542358377545,0.2476370394592814,11881.67,Medium,High,High,Low,2.3000000000000003,Medium,3
21226060,1912500.0,85718,-110.920123,32.28567,2.22,16702.0,2008,5,8.0,6602.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Natural Stone, Wood",194.0,"(900000.0, 5300000.0]",13.0,14.463922367558508,1.169381359556317,Luxury,85718,Tucson,AZ,289.68494395637686,0.23009985797140417,16896.0,Low,High,High,Low,1.8,Medium,3
21222026,1890000.0,85715,-110.859528,32.262883,1.17,8437.36,1968,4,5.0,4801.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2,"Concrete, Wood",79.0,"(900000.0, 5300000.0]",9.0,14.452087916136216,0.7747271675523681,Luxury,85715,Tucson,AZ,393.6679858362841,0.27190396342319195,8516.36,High,High,High,High,3.0,High,1
21801745,1750000.0,85718,-110.875675,32.335414,3.81,15484.0,1982,4,6.0,6354.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Water Purifier, Countertops: granite, Microwave: Wolf, Oven: Wolf",4,"Carpet, Natural Stone",3.062169784431344,"(900000.0, 5300000.0]",10.0,14.375126917328105,1.5706970841176695,Luxury,85718,Tucson,AZ,275.4170601196097,0.23009985797140417,15487.06216978443,Low,High,High,High,2.0,Medium,3
21900189,1860000.0,85718,-110.942071,32.350188,1.09,5943.38,2018,5,5.0,5764.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Microwave",3,"Carpet, Ceramic Tile, Natural Stone",157.0,"(900000.0, 5300000.0]",10.0,14.436087583323648,0.7371640659767197,Luxury,85718,Tucson,AZ,322.69257460097157,0.23009985797140417,6100.38,Low,High,Medium,Low,1.7,Medium,3
21728412,1825000.0,85718,-110.919685,32.342472,1.02,18578.95,1995,5,7.0,7315.210000000005,3.0,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Countertops: Granite, Oven: Double",4,"Ceramic Tile, Natural Stone, Wood, Other: Marble, Granite",323.0,"(900000.0, 5300000.0]",12.0,14.417091092943783,0.7030975114131134,Luxury,85718,Tucson,AZ,249.480192639719,0.23009985797140417,18901.95,Low,High,High,Low,1.8,Medium,3
21506488,1400000.0,85750,-110.807964,32.282133,0.32,7434.0,1999,3,4.0,3058.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Natural Stone, Wood",550.0,"(900000.0, 5300000.0]",7.0,14.151983508870948,0.2776317365982795,Luxury,85750,Tucson,AZ,457.8155657292348,0.2476370394592814,7984.0,Medium,High,Medium,Low,2.2,Medium,3
21230229,1700000.0,85718,-110.924011,32.34114,1.6540178571428572,17874.58,2005,5,6.0,6719.0,4.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Natural Stone,250.0,"(900000.0, 5300000.0]",11.0,14.346139397261563,0.9760746642757968,Luxury,85718,Tucson,AZ,253.01384134543832,0.23009985797140417,18124.58,Low,High,High,Low,1.8,Medium,3
21111686,1750000.0,85718,-110.924898,32.310463,1.08,16026.21,2006,5,6.0,6264.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,Natural Stone,158.0,"(900000.0, 5300000.0]",11.0,14.375126917328105,0.7323678937132266,Luxury,85718,Tucson,AZ,279.3742017879949,0.23009985797140417,16184.21,Low,High,High,Low,1.8,Medium,3
21409830,1909299.0,85658,-111.096949,32.467874,0.46,1609.59,2015,3,4.0,3276.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone, Wood",550.0,"(900000.0, 5300000.0]",7.0,14.462247240701556,0.3784364357202451,Luxury,85658,Marana,AZ,582.8141025641025,0.3926767832167278,2159.59,High,High,Low,Low,2.6,High,1
21625846,1750000.0,85749,-110.76159,32.302163,3.71,13947.44,2005,4,6.0,6239.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Natural Stone, Wood",127.0,"(900000.0, 5300000.0]",10.0,14.375126917328105,1.5496879080283263,Luxury,85749,Tucson,AZ,280.49366885718865,0.29008670230429356,14074.44,High,High,High,Low,2.8000000000000003,High,1
21722350,1658695.0,85718,-110.913585,32.341397,2.18,23203.0,2001,4,7.0,7185.0,3.0,"Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis",2,"Carpet, Ceramic Tile, Other: Marble",422.0,"(900000.0, 5300000.0]",11.0,14.321542309464126,1.1568811967920856,Luxury,85718,Tucson,AZ,230.85525400139178,0.23009985797140417,23625.0,Low,High,High,Low,1.8,Medium,3
21604114,1675000.0,85718,-110.94552,32.350191,1.15,17921.0,2007,4,5.0,5813.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone, Wood",169.0,"(900000.0, 5300000.0]",9.0,14.331324320256051,0.7654678421395714,Luxury,85718,Tucson,AZ,288.1472561500086,0.23009985797140417,18090.0,Low,High,High,Low,1.8,Medium,3
21619445,1800000.0,85658,-111.063488,32.461205,2.0,1974.0,2016,3,4.0,5000.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Other",149.0,"(900000.0, 5300000.0]",7.0,14.403297778421797,1.0986122886681096,Luxury,85658,Marana,AZ,360.0,0.3926767832167278,2123.0,High,High,Low,Low,2.6,High,1
21705708,1960000.0,85718,-110.894648,32.335454,4.2,17435.04,2001,5,8.0,7043.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile, Natural Stone",83.0,"(900000.0, 5300000.0]",13.0,14.488455541410652,1.6486586255873816,Luxury,85718,Tucson,AZ,278.2905012068721,0.23009985797140417,17518.04,Low,High,High,Low,1.8,Medium,3
21204564,1600000.0,85658,-111.089977,32.466875,0.65,5121.0,2011,3,4.0,3625.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone, Wood",118.0,"(900000.0, 5300000.0]",7.0,14.285514812209817,0.5007752879124893,Luxury,85658,Marana,AZ,441.37931034482756,0.3926767832167278,5239.0,High,High,Medium,Low,2.7,High,1
21317138,1680000.0,85750,-110.866463,32.331701,1.26,3646.42,2013,5,5.0,5432.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",220.0,"(900000.0, 5300000.0]",10.0,14.33430494661736,0.8153648132841945,Luxury,85750,Tucson,AZ,309.2783505154639,0.2476370394592814,3866.42,Medium,High,Low,Low,2.1,Medium,3
21221092,1750000.0,85658,-111.095519,32.471311,0.47,11139.1,2008,4,5.0,4724.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Natural Stone,550.0,"(900000.0, 5300000.0]",9.0,14.375126917328105,0.3852624007906449,Luxury,85658,Marana,AZ,370.44877222692634,0.3926767832167278,11689.1,High,High,High,Low,2.8000000000000003,High,1
21901825,1937000.0,85658,-111.093751,32.470017,0.58,1989.9,2019,4,5.0,3620.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range",2,Natural Stone,550.0,"(900000.0, 5300000.0]",9.0,14.47665145865126,0.4574248470388754,Luxury,85658,Marana,AZ,535.0828729281768,0.3926767832167278,2539.9,High,High,Low,Low,2.6,High,1
21409831,1831392.0,85658,-111.097132,32.468215,0.46,1609.59,2015,3,4.0,3276.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",550.0,"(900000.0, 5300000.0]",7.0,14.42058743743595,0.3784364357202451,Luxury,85658,Marana,AZ,559.032967032967,0.3926767832167278,2159.59,High,High,Low,Low,2.6,High,1
21412375,1650000.0,85658,-111.036562,32.455744,4.15,18658.0,2009,3,4.0,5440.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",3,Concrete,250.0,"(900000.0, 5300000.0]",7.0,14.316286451937186,1.6389967146756448,Luxury,85658,Marana,AZ,303.30882352941177,0.3926767832167278,18908.0,High,High,High,Low,2.8000000000000003,High,1
21522589,2100000.0,85718,-110.885186,32.327907,1.55,15668.99,2009,5,7.0,6755.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",258.0,"(900000.0, 5300000.0]",12.0,14.557448378884017,0.9360933591703348,Luxury,85718,Tucson,AZ,310.88082901554407,0.23009985797140417,15926.99,Low,High,High,Low,1.8,Medium,3
21814436,1450000.0,85624,-110.738083,31.533643,164.3,0.0,1997,1,1.0,3576.0,0.0,Missing: All Appliances,0,Concrete,2.1203247836084547,"(900000.0, 5300000.0]",2.0,14.187074804051692,5.107762004826979,Luxury,85624,Patagonia,AZ,405.48098434004476,0.7593061621393755,2.1203247836084547,High,High,Low,Low,2.6,High,1
21326674,1700000.0,85750,-110.846362,32.32963,1.12,17898.0,2002,4,5.0,6400.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Concrete, Natural Stone",123.0,"(900000.0, 5300000.0]",9.0,14.346139397261563,0.7514160886839212,Luxury,85750,Tucson,AZ,265.625,0.2476370394592814,18021.0,Medium,High,High,Low,2.3000000000000003,Medium,3
21601186,1625000.0,85718,-110.935902,32.305132,4.01,17309.98,1981,5,6.0,6050.0,3.0,"Dishwasher, Refrigerator, Microwave",9,"Concrete, Wood",0.0,"(900000.0, 5300000.0]",11.0,14.301018989130402,1.6114359150967734,Luxury,85718,Tucson,AZ,268.59504132231405,0.23009985797140417,17309.98,Low,High,High,High,2.0,Medium,3
21601560,1500000.0,85718,-110.949807,32.344544,1.36,14846.62,2003,4,5.0,5276.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",158.0,"(900000.0, 5300000.0]",9.0,14.220976332738882,0.8586616190375187,Luxury,85718,Tucson,AZ,284.30629264594387,0.23009985797140417,15004.62,Low,High,High,Low,1.8,Medium,3
21705735,1744900.0,85658,-111.059749,32.453961,2.19,16352.08,2008,3,4.0,4817.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone",142.0,"(900000.0, 5300000.0]",7.0,14.372208378484904,1.1600209167967532,Luxury,85658,Marana,AZ,362.2379074112518,0.3926767832167278,16494.08,High,High,High,Low,2.8000000000000003,High,1
21206095,1650000.0,85658,-111.044736,32.444906,3.3,13874.6,2008,4,5.0,6496.0,4.0,"Dishwasher, Freezer, Refrigerator, Microwave, Oven",4,Concrete,0.0,"(900000.0, 5300000.0]",9.0,14.316286451937186,1.4586150226995167,Luxury,85658,Marana,AZ,254.0024630541872,0.3926767832167278,13874.6,High,High,High,Low,2.8000000000000003,High,1
21417996,1700000.0,85755,-110.995365,32.473032,1.77,7204.38,2012,4,5.0,4321.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",142.0,"(900000.0, 5300000.0]",9.0,14.346139397261563,1.0188473201992472,Luxury,85755,Tucson,AZ,393.42744735015043,0.23487108529113146,7346.38,Medium,High,Medium,Low,2.2,Medium,3
21422109,1650000.0,85750,-110.841828,32.319575,1.0,12094.04,2006,4,5.0,5600.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Natural Stone, Wood",0.0,"(900000.0, 5300000.0]",9.0,14.316286451937186,0.6931471805599453,Luxury,85750,Tucson,AZ,294.64285714285717,0.2476370394592814,12094.04,Medium,High,High,Low,2.3000000000000003,Medium,3
21615519,1715000.0,85750,-110.864627,32.332365,1.02,15580.64,2003,5,6.0,6238.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Concrete,219.0,"(900000.0, 5300000.0]",11.0,14.354924221672386,0.7030975114131134,Luxury,85750,Tucson,AZ,274.9278614940686,0.2476370394592814,15799.64,Medium,High,High,Low,2.3000000000000003,Medium,3
21512252,1700000.0,85658,-111.094521,32.468716,0.85,1795.34,2014,4,5.0,4724.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone, Wood",550.0,"(900000.0, 5300000.0]",9.0,14.346139397261563,0.6151856390902335,Luxury,85658,Marana,AZ,359.8645215918713,0.3926767832167278,2345.34,High,High,Low,Low,2.6,High,1
21202800,1500000.0,85750,-110.848033,32.320662,1.04,12870.0,1998,4,6.0,5838.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Wood, Other",88.0,"(900000.0, 5300000.0]",10.0,14.220976332738882,0.712949807856125,Luxury,85750,Tucson,AZ,256.9373072970195,0.2476370394592814,12958.0,Medium,High,High,Low,2.3000000000000003,Medium,3
21218186,1500000.0,85750,-110.832822,32.324816,0.83,15541.0,2007,3,4.0,5112.0,4.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",50.0,"(900000.0, 5300000.0]",7.0,14.220976332738882,0.6043159668533296,Luxury,85750,Tucson,AZ,293.42723004694835,0.2476370394592814,15591.0,Medium,High,High,Low,2.3000000000000003,Medium,3
21304206,1600000.0,85755,-111.001545,32.469205,1.02,12718.0,2008,3,4.0,4411.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,Natural Stone,153.0,"(900000.0, 5300000.0]",7.0,14.285514812209817,0.7030975114131134,Luxury,85755,Tucson,AZ,362.7295397868964,0.23487108529113146,12871.0,Medium,High,High,Low,2.3000000000000003,Medium,3
21704185,1550000.0,85658,-111.061767,32.466473,2.06,15981.8,2007,3,4.0,3670.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",3,"Carpet, Natural Stone",127.0,"(900000.0, 5300000.0]",7.0,14.253766134056512,1.118414915964289,Luxury,85658,Marana,AZ,422.3433242506812,0.3926767832167278,16108.8,High,High,High,Low,2.8000000000000003,High,1
21823642,1695000.0,85718,-110.917749,32.300739,1.11,19110.45,2008,6,6.0,7315.210000000005,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Butler, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Microwave: Stainless, Oven: 2 OVENS",3,"Carpet, Natural Stone, Wood",180.0,"(900000.0, 5300000.0]",12.0,14.343193888767017,0.7466879474879752,Luxury,85718,Tucson,AZ,231.70900083524586,0.23009985797140417,19290.45,Low,High,High,Low,1.8,Medium,3
21713244,1645000.0,85718,-110.877434,32.33054,0.97,13214.97,2011,6,5.0,5443.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",4,"Carpet, Natural Stone",259.0,"(900000.0, 5300000.0]",11.0,14.31325155008416,0.6780335427498971,Luxury,85718,Tucson,AZ,302.2230387653867,0.23009985797140417,13473.97,Low,High,High,Low,1.8,Medium,3
21402064,1450000.0,85750,-110.838615,32.329529,6.52,12737.71,1993,4,5.0,4897.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Natural Stone, Wood",128.0,"(900000.0, 5300000.0]",9.0,14.187074804051692,2.017566137961748,Luxury,85750,Tucson,AZ,296.09965284868287,0.2476370394592814,12865.71,Medium,High,High,Low,2.3000000000000003,Medium,3
21123657,1700000.0,85750,-110.844064,32.329358,0.48,10061.0,1998,3,3.0,3871.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Carpet, Ceramic Tile",117.0,"(900000.0, 5300000.0]",6.0,14.346139397261563,0.3920420877760237,Luxury,85750,Tucson,AZ,439.1630069749419,0.2476370394592814,10178.0,Medium,High,High,Low,2.3000000000000003,Medium,3
21509039,2272554.0,85658,-111.097984,32.472085,2.45,2593.23,2015,3,4.0,4724.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Natural Stone, Wood",550.0,"(900000.0, 5300000.0]",7.0,14.63641530716114,1.2383742310432684,Luxury,85658,Marana,AZ,481.06562235393733,0.3926767832167278,3143.23,High,High,Low,Low,2.6,High,1
21525697,1768000.0,85658,-111.093975,32.469749,0.6,1795.34,2016,3,4.0,4100.0,3.0,"Dishwasher, Freezer, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",550.0,"(900000.0, 5300000.0]",7.0,14.385360087790426,0.4700036292457356,Luxury,85658,Marana,AZ,431.219512195122,0.3926767832167278,2345.34,High,High,Low,Low,2.6,High,1
